Datetime,LOAD_CAPITL_t-21,LOAD_CAPITL_t-22,LOAD_CAPITL_t-23,LOAD_CAPITL_t-24,LOAD_DUNWOD_t-21,LOAD_DUNWOD_t-22,LOAD_DUNWOD_t-23,LOAD_DUNWOD_t-24,LOAD_GENESE_t-17,LOAD_GENESE_t-18,LOAD_GENESE_t-20,LOAD_GENESE_t-21,LOAD_GENESE_t-22,LOAD_GENESE_t-23,LOAD_GENESE_t-24,LOAD_HUD VL_t-20,LOAD_HUD VL_t-21,LOAD_HUD VL_t-24,LOAD_LONGIL_t-13,LOAD_LONGIL_t-17,LOAD_LONGIL_t-18,LOAD_LONGIL_t-19,LOAD_LONGIL_t-20,LOAD_LONGIL_t-21,LOAD_LONGIL_t-22,LOAD_LONGIL_t-23,LOAD_LONGIL_t-24,LOAD_MILLWD_t-15,LOAD_N.Y.C._t-21,LOAD_N.Y.C._t-22,LOAD_N.Y.C._t-23,LOAD_N.Y.C._t-24,temp_CAPITL_t-3,temp_CAPITL_t-9,temp_CAPITL_t-18,temp_CAPITL_t-20,temp_CENTRL_t-3,temp_CENTRL_t-6,temp_CENTRL_t-11,temp_CENTRL_t-21,temp_CENTRL_t-23,temp_CENTRL_t-24,temp_GENESE_t-6,temp_GENESE_t-8,temp_GENESE_t-11,temp_GENESE_t-20,temp_GENESE_t-21,temp_GENESE_t-22,temp_GENESE_t-24,temp_LONGIL_t-18,temp_N.Y.C._t-24,temp_WEST_t-3,temp_WEST_t-6,temp_WEST_t-8,temp_WEST_t-19,temp_WEST_t-20,temp_WEST_t-21,temp_WEST_t-22,temp_WEST_t-23,temp_WEST_t-24,last_24h_mean_DUNWOD_t-17,last_24h_mean_DUNWOD_t-20,last_24h_mean_HUD VL_t-24,last_24h_mean_LONGIL_t-12,is_weekend_0,is_weekend_1
3/3/18,1426.066667,1354.908333,1275.408333,1191.125,700.4083333,669.025,621.4416667,571.125,1184.358333,1204.683333,1232.316667,1194.15,1143.591667,1069.508333,1002.7,1176.691667,1129.091667,959.8916667,2542.75,2589.583333,2666.091667,2721.541667,2661.491667,2574.991667,2450.691667,2279.425,2095.466667,275.075,6287.558333,6044.058333,5730.6583329999985,5399.05,3.5,2.166666667,2.0,1.0,0.6,0.6,-1.1,-1.1,-1.1,-1.1,0.6,0.0,-1.1,-1.1857142859999998,-1.1,-1.1,-1.1,4.0,1.7,1.1,-0.6,-1.0,0.0,1.0,0.6,0.6,0.6,0.6,649.8055555999998,652.7243056,1051.799306,2120.15,0,1
3/4/18,1388.416667,1333.758333,1258.125,1192.208333,627.1,609.075,581.975,544.8916667000002,1053.5,1089.633333,1156.216667,1133.6,1085.408333,1032.675,977.2,1161.133333,1135.25,981.9583332999997,2083.241667,2236.108333,2349.941667,2483.833333,2443.075,2375.058333,2297.725,2173.741667,2023.225,200.5333333,5729.191667,5592.833333,5403.508333,5164.991667,1.0,0.454545455,3.0,4.5,-2.2,-2.2,-2.2,0.6,1.1,0.6,-2.2,-2.2,-2.2,0.0,0.6,1.1,0.6,7.0,6.1,-0.6,-1.1,-1.1,0.6,1.0,0.6,1.1,1.7,1.1,583.7701389,571.1520833,998.3423611,2227.271528,0,1
3/5/18,1452.221429,1361.208333,1268.891667,1183.266667,677.9785714,635.925,604.1083332999998,548.0083333,1049.866667,1103.958333,1204.891667,1173.935714,1124.633333,1063.466667,996.6583333,1224.941667,1184.135714,977.5083333,2055.2,2237.883333,2369.025,2536.116667,2532.2,2481.157143,2374.116667,2209.333333,2036.325,193.625,5863.392857,5739.841667000002,5481.8416670000015,5195.608333,3.0,2.454545455,2.0,2.0,0.6,0.6,-2.2,-0.6,-1.1,-2.2,0.6,-1.1,-2.2,-0.6,-0.6,-1.1,-2.2,6.0,4.4,-1.1,-2.8,-4.0,-0.6,-0.3,0.0,0.0,-0.6,-1.1,543.7597222,548.2420139,1016.95253,2049.017708,1,0
3/6/18,1502.864286,1415.391667,1304.458333,1201.516667,737.3428571000003,699.7166667,647.8833333,588.8666667,1186.808333,1222.9,1306.891667,1265.6,1193.408333,1111.608333,1033.625,1214.291667,1142.228571,1014.691667,2343.158333,2446.133333,2568.325,2755.866667,2747.741667,2659.728571,2514.15,2297.208333,2097.575,253.4083333,6291.307143,6051.458333,5659.241667,5261.7166670000015,0.0,0.461538462,2.0,2.8,-3.3,-4.4,-4.4,-1.1,-1.1,-1.7,-4.4,-5.0,-4.4,-1.7,-1.1,-1.1,-1.7,3.0,5.0,-2.8,-4.4,-6.0,0.0,1.0,0.6,0.6,1.1,-0.6,614.1815475999998,621.6502975999998,1067.637946,2168.851141,1,0
3/7/18,1450.875,1369.366667,1265.183333,1173.533333,702.9666667,677.0333333,632.825,587.4833332999998,1194.141667,1223.583333,1276.166667,1236.108333,1173.675,1087.508333,1008.008333,1215.591667,1194.283333,1005.825,2020.25,2214.716667,2385.466667,2619.866667,2632.658333,2572.391667000001,2446.558333,2242.9,2051.141667000001,234.5166667,6147.441667,5931.841667000002,5613.175,5227.991667,0.928571429,-1.214285714,5.0,3.736842105,-3.3,-3.3,-3.3,3.9,4.4,4.4,-3.3,-2.8,-3.3,3.3,3.9,4.4,4.4,6.0,5.0,-3.3,-3.3,-3.0,0.0,1.0,1.1,2.2,1.1,1.1,629.0628968,627.385119,1048.0388890000004,2246.517163,1,0
3/8/18,1487.866667,1391.958333,1290.45,1202.25,687.5083333,648.8416667,616.175,568.575,1229.633333,1247.766667,1294.316667,1253.275,1185.083333,1101.058333,1020.258333,1201.091667,1137.216667,948.0583332999997,2656.975,2735.616667,2763.816667,2809.733333,2721.35,2612.15,2461.8,2260.516667000001,2069.733333,348.2166667,6425.858333,6148.575,5810.333333,5409.941667,1.894736842,0.315789474,0.25,0.75,0.6,0.0,1.7,1.1,1.1,0.6,0.0,0.6,1.7,1.1,1.1,1.1,0.6,1.0,0.0,0.0,-1.1,-1.1,2.8,1.95,1.1,1.7,1.7,1.1,640.7742312,645.1044394999999,1087.280915,2194.484375,1,0
3/9/18,1509.75,1417.541667,1315.475,1222.425,726.6666667000003,694.6333333,642.1,590.1583333,1202.908333,1232.416667,1317.608333,1278.216667,1215.116667,1124.383333,1056.941667,1263.333333,1236.375,1023.883333,2282.258333,2445.85,2565.208333,2725.525,2703.008333,2621.05,2489.95,2288.05,2089.275,271.0166667,6299.608333,6059.125,5732.316667,5358.2833329999985,-0.916666667,-0.4166666670000001,0.5,0.75,0.0,0.6,-1.1,-0.6,-1.1,-2.2,0.6,0.0,-1.1,-1.1,-0.6,-1.1,-2.2,4.0,3.3,0.0,-0.6,-1.7,-2.2,-2.5,-2.8,-2.2,-2.2,-2.2,635.5899901,634.0149901000002,1070.203125,2332.303978,1,0
3/10/18,1450.433333,1387.666667,1308.475,1229.908333,720.225,690.9666667,655.8916667000002,612.3333332999998,1221.641667,1232.608333,1271.316667,1232.008333,1183.841667,1116.358333,1047.166667,1240.158333,1221.608333,1049.783333,2265.058333,2351.016667000001,2456.833333,2638.666667,2632.35,2556.783333,2461.858333,2311.683333,2139.233333,303.775,6185.208333,5972.808333,5696.7,5381.0916670000015,1.0,-0.636363636,0.0,1.0,-3.3,-3.3,-3.3,1.1,0.0,-0.6,-3.3,-4.4,-3.3,1.1,1.1,1.1,-0.6,3.0,4.4,-2.8,-3.9,-3.0,0.0,0.0,0.0,-0.6,-0.6,-0.6,647.8024306,647.0829861000002,1102.069444,2261.661508,0,1
3/11/18,1411.928571,1352.125,1280.975,1208.15,681.6928571000002,660.725,630.6833333,591.6416667000002,1107.291667,1116.3,1180.0,1155.771429,1106.041667,1045.175,986.8833333,1166.483333,1152.357143,982.875,2097.675,2247.683333,2365.125,2518.908333,2485.35,2432.992857,2355.95,2227.85,2085.391667000001,299.575,5825.278571,5695.708333,5498.091667000002,5221.275,1.0,0.5,2.5,2.5,-1.7,-2.2,-2.8,-0.6,-1.1,-1.1,-2.2,-2.8,-2.8,0.0,-0.6,-1.1,-1.1,4.0,3.9,-1.7,-2.2,-2.0,-0.6,-0.3,0.0,0.0,0.0,0.0,623.7125,617.3104167,1038.532937,2181.282986,0,1
3/12/18,1453.75,1382.125,1289.691667,1197.533333,676.4583332999998,660.7416667,624.4333333,574.4333333,1020.216667,1047.766667,1143.433333,1175.0,1131.633333,1067.808333,1003.733333,1137.783333,1152.725,958.2583333,1910.183333,1930.716667,2041.783333,2187.875,2384.841667,2435.083333,2361.358333,2207.05,2033.775,305.4583333,5753.758333,5656.366667,5454.775,5128.066667,-1.0,-1.0,1.4,2.0,-1.7,-1.7,-2.8,0.0,0.0,-0.6,-1.7,-2.2,-2.8,0.0,0.0,0.0,-0.6,6.0,6.1,-0.6,-1.7,-2.2,-1.7,-1.1,-1.0,-0.6,-1.1,-1.1,590.1673363,584.2437252000002,971.300496,2074.890402,1,0
3/13/18,1489.471429,1411.333333,1311.008333,1209.933333,728.7785713999997,698.025,642.4666667,586.2,1211.825,1230.816667,1279.65,1272.671429,1216.658333,1131.483333,1050.883333,1222.183333,1214.535714,995.45,2220.708333,2289.458333,2376.608333,2507.533333,2635.291667,2589.292857,2492.125,2301.591667,2104.133333,301.0333333000001,6257.957143,6042.216667000002,5712.666667,5320.35,-0.1875,-0.5625,-1.666666667,3.0,-3.9,-5.0,-5.6,0.0,0.0,0.0,-5.0,-5.0,-5.6,0.0,0.0,0.6,0.0,6.0,6.1,-2.2,-2.2,-2.2,0.0,0.0,-1.0,-0.6,-1.1,-1.7,624.9221726,635.3683532000001,1054.531052,2067.000893,1,0
3/14/18,1544.716667,1456.908333,1349.091667,1254.6,760.425,724.7833333,667.8166667,617.025,1185.366667,1200.766667,1272.141667,1277.225,1214.408333,1135.391667,1065.183333,1269.483333,1272.091667,1029.85,2565.491667,2440.283333,2491.6,2559.85,2688.6,2677.75,2555.625,2358.116667,2144.591667,363.4916667,6373.716667000002,6158.575,5814.841667000002,5403.083333,1.0,0.4,1.0,1.0,-1.7,-2.8,-3.3,0.0,0.0,-0.6,-2.8,-2.8,-3.3,-0.6,0.0,0.0,-0.6,1.0,3.3,-2.0,-2.2,-3.0,-1.1,-0.6,-1.0,-0.6,-0.6,-0.6,647.062996,644.9293155,1102.823264,2238.568452,1,0
3/15/18,1539.95,1458.716667,1349.285714,1247.2,750.2166667,720.05,666.8142857,610.8916667000002,1256.641667,1270.466667,1304.875,1296.866667,1238.491667,1159.707143,1075.125,1266.016667,1253.525,1029.658333,2245.225,2310.95,2399.516667000001,2556.007143,2678.25,2657.15,2562.016667000001,2357.242857,2154.891667000001,292.8166667,6363.8,6163.016667,5846.457143,5443.241667,-0.181818182,-1.272727273,-2.0,2.0,-1.7,-2.2,-2.8,0.0,-1.1,-1.7,-2.2,-2.2,-2.8,-0.6,0.0,-0.6,-1.7,3.0,2.8,-1.7,-2.8,-2.8,-0.6,-0.6,-1.0,-1.1,-1.7,-1.7,659.2802331,665.2569196000002,1097.513294,2312.216555,1,0
3/16/18,1493.325,1430.791667,1328.816667,1236.125,731.5166667000003,701.4083333,655.7166667,595.8916667000002,1121.766667,1139.325,1232.483333,1244.125,1195.416667,1120.75,1043.291667,1206.866667,1215.75,1003.308333,2152.75,2256.366667,2349.533333,2450.808333,2581.408333,2577.483333,2480.933333,2287.608333,2088.825,279.1625,6191.025,5990.95,5690.958333,5315.416667,-0.083333333,-0.583333333,2.0,2.611111111,-2.2,-3.3,-2.8,2.8,2.2,1.7,-3.3,-2.8,-2.8,2.8,2.8,2.8,1.7,6.0,5.6,-3.0,-3.9,-3.3,1.7,2.8,1.1,-0.6,0.6,-0.6,657.3240699,653.4182168,1072.075,2252.270139,1,0
3/17/18,1511.241667,1457.975,1377.718182,1294.733333,737.5166667000003,715.55,676.6272727,638.9916667,1169.691667,1163.7,1225.707143,1245.075,1200.608333,1132.981818,1062.158333,1221.571429,1236.758333,1069.925,2222.708333,2210.991667,2282.366667,2414.708333,2582.757143,2601.766667000001,2538.366667,2395.763636,2226.2,303.25,6202.741667,6049.9083329999985,5786.154545,5472.266667,-0.111111111,-2.444444444,-1.857142857,-1.285714286,-1.1,-1.7,-2.8,-2.8,-2.8,-3.9,-1.7,-2.8,-2.8,-3.9,-2.8,-3.3,-3.9,4.0,2.2,-2.0,-2.2,-3.3,-3.9,-3.3,-2.0,-2.2,-1.7,-2.2,648.3601687,647.5440476,1074.904406,2182.56942,0,1
3/18/18,1436.766667,1404.966667,1346.141667,1283.391667,672.5583333,659.9666667,633.7416667,602.9083333,996.5833332999997,1015.325,1095.041667,1134.291667,1102.083333,1051.333333,991.1666667000003,1099.458333,1118.875,997.1666667000003,2063.4,2084.191667,2152.808333,2202.108333,2349.55,2365.85,2324.275,2218.641667000001,2081.166667,287.4,5655.875,5566.4,5426.633333,5171.883333,-3.0,-2.0,2.0,1.421052632,-4.4,-5.0,-5.0,3.3,2.8,2.2,-5.0,-5.0,-5.0,2.8,3.3,3.3,2.2,7.0,8.3,-5.0,-6.1,-5.6,0.6,1.1,1.0,1.1,0.6,0.0,629.4297078,620.6187455,1011.299206,2191.742979,0,1
3/19/18,1502.291667,1433.708333,1338.066667,1250.075,699.1916667,682.9083333,641.6083332999998,586.6083332999998,1011.792857,1031.916667,1117.666667,1155.966667,1115.783333,1049.091667,987.0666667000003,1155.741667,1173.916667,975.9916667,1976.625,2005.771429,2120.675,2244.658333,2432.258333,2486.583333,2406.641667000001,2246.725,2068.833333,284.1583333000001,5758.616667,5651.675,5428.0916670000015,5098.8,-2.631578947,-6.105263158,-3.0,-1.5,-1.1,-6.1,-12.2,1.7,1.7,1.1,-6.1,-7.8,-12.2,1.1,1.7,2.2,1.1,2.0,6.1,-3.0,-5.0,-5.0,2.2,2.8,2.0,2.2,2.8,2.2,595.6498512000003,596.3411706,1004.071478,2034.779216,1,0
3/20/18,1542.658333,1471.516667,1366.891667,1265.875,718.075,690.675,641.7166667,587.575,1137.5,1156.241667,1238.841667,1270.316667,1218.541667,1138.1,1060.366667,1193.125,1208.675,1007.691667,2079.85,2112.683333,2232.575,2363.016667000001,2535.858333,2575.025,2465.875,2281.758333,2073.275,298.6333333,6139.05,5956.691667,5630.0,5227.983333,-3.0,-6.6,-2.125,-0.875,-4.4,-2.8,-4.4,-1.1,-1.1,-1.7,-2.8,-3.3,-4.4,-1.7,-1.1,-1.1,-1.7,5.0,6.7,1.1,-1.7,-2.2,-1.7,-0.6,-1.0,-0.6,-0.6,-1.7,629.9694444,635.5767361000002,1037.283681,2108.81756,1,0
3/21/18,1559.908333,1486.458333,1371.75,1276.133333,716.825,684.625,633.175,585.0333333,1169.116667,1183.35,1252.391667,1288.283333,1232.183333,1151.066667,1078.375,1275.116667,1267.95,1039.1,2431.933333,2516.85,2573.991667,2635.675,2711.808333,2669.716667,2548.633333,2358.183333,2159.608333,340.2583333,6347.7833329999985,6115.35,5807.05,5420.233333,-1.8,-0.6,1.2,1.6,-5.6,-10.6,-11.7,1.7,1.1,-1.1,-10.6,-10.6,-11.7,0.6,1.7,2.2,-1.1,2.0,3.9,-4.0,-5.6,-6.7,0.6,1.1,1.0,1.1,0.0,-0.6,648.2835812999998,651.4005952,1108.059276,2179.530357,1,0
3/22/18,1565.766667,1480.7,1374.608333,1270.666667,737.3166667,698.1416667000003,649.175,603.5,1189.291667,1204.941667,1252.691667,1273.241667,1218.183333,1129.508333,1049.7,1306.066667,1277.325,1040.566667,2640.491667,2584.708333,2638.9,2676.991667,2717.5,2671.1,2518.1,2335.275,2151.741667,383.8666667,6370.05,6130.15,5828.341667000002,5445.133333,2.142857143,2.428571429,2.857142857,2.952380952,-3.3,-3.9,-4.4,1.1,0.0,-1.1,-3.9,-3.9,-4.4,0.6,1.1,0.0,-1.1,1.0,0.0,-3.0,-2.8,-2.8,1.1,1.7,2.0,1.7,1.7,1.1,643.6197917000002,644.921875,1148.599653,2327.487847,1,0
3/23/18,1495.066667,1429.491667,1327.85,1236.316667,712.0083333,685.4916667,637.2666667000002,585.8416667,1124.258333,1137.566667,1199.9,1236.633333,1185.783333,1115.25,1040.075,1177.575,1191.108333,991.1083333,2362.966667,2248.775,2296.325,2376.9,2515.675,2536.55,2421.266667000001,2242.716667,2056.125,293.375,6163.975,5966.525,5653.25,5293.983333,-0.083333333,-0.583333333,3.142857143,3.428571429,-2.2,-1.7,-2.2,3.9,2.2,2.2,-1.7,-1.7,-2.2,3.3,3.9,3.3,2.2,7.0,8.9,0.3,-1.1,-1.7,1.7,2.2,3.3,1.1,1.7,1.1,658.3739582999998,653.4642361,1057.825347,2334.254167,1,0
3/24/18,1444.041667,1403.233333,1315.308333,1238.566667,705.8,683.675,649.7166667,595.7333332999998,1097.058333,1098.758333,1145.416667,1179.975,1149.966667,1088.941667,1023.358333,1158.341667,1167.05,989.775,2149.083333,2139.216667,2224.175,2313.516667000001,2431.516667000001,2422.441667,2345.491667,2213.383333,2055.008333,271.03333330000004,5961.616667,5778.7833329999985,5525.741667,5223.9083329999985,2.0,0.8,5.0,6.0,0.6,-0.6,-2.8,3.3,2.8,1.7,-0.6,-1.1,-2.8,3.3,3.3,2.8,1.7,7.0,8.3,0.0,-1.7,-2.2,1.7,2.2,2.8,2.8,2.8,2.2,639.415625,641.6857639,1037.8829859999996,2188.765625,0,1
3/25/18,1400.675,1354.666667,1299.016667,1228.016667,650.325,638.775,609.7083332999998,578.85,996.475,1016.975,1087.683333,1129.108333,1105.308333,1055.191667,998.8916667,1070.025,1094.816667,973.75,1928.2,1884.383333,1968.908333,2075.9,2224.966667,2278.183333,2219.225,2125.641667000001,1991.333333,259.5,5523.2,5453.5333329999985,5304.2166670000015,5074.166667,2.0,0.8,4.0,6.0,0.6,0.0,-2.2,1.1,-0.6,-1.7,0.0,-1.1,-2.2,1.1,1.1,0.0,-1.7,8.0,8.3,0.0,-1.7,-2.2,0.0,0.0,0.6,0.6,0.6,0.0,600.8687996,589.2712302,962.1062004,2055.175248,0,1
3/26/18,1453.125,1395.741667,1303.733333,1206.808333,679.6333333,663.3,625.025,568.8166667,989.1666667000003,1022.683333,1090.283333,1139.4,1099.541667,1036.108333,973.0416667000003,1124.175,1154.05,974.3916667,2102.675,1999.791667,2090.258333,2200.225,2361.166667,2426.933333,2342.441667,2186.525,2008.925,303.0083333,5721.308333,5601.0333329999985,5367.025,5086.383333,0.727272727,-0.909090909,3.0,6.0,-4.4,-4.4,-6.7,5.0,5.0,4.4,-4.4,-5.6,-6.7,4.4,5.0,5.6,4.4,6.0,5.6,-2.2,-2.8,-4.4,1.7,2.2,3.3,3.3,3.3,2.8,577.4614583,580.69375,997.978125,1941.089236,1,0
3/27/18,1474.183333,1411.416667,1322.633333,1224.791667,713.0,681.6333333,634.075,588.8833333,1082.783333,1102.066667,1157.833333,1192.283333,1141.391667,1062.108333,990.5083333,1126.225,1161.808333,977.575,2042.4416670000005,2074.95,2177.125,2310.583333,2476.0,2538.233333,2435.566667,2248.941667,2057.125,265.1,6123.941667,5936.516667,5591.275,5194.6,2.454545455,-0.818181818,6.5,8.0,-0.6,-4.4,-5.0,8.9,9.4,8.3,-4.4,-4.4,-5.0,8.3,8.9,8.9,8.3,7.0,6.1,0.0,-0.6,-0.6,8.3,9.4,10.0,10.0,10.0,9.4,619.2260913,624.2486607000002,1011.780258,2086.680754,1,0
3/28/18,1502.958333,1424.064286,1319.333333,1224.65,725.8,692.4571429,642.0083333,584.4916667,1228.633333,1249.675,1247.741667,1234.516667,1159.25,1080.416667,1002.233333,1201.258333,1188.141667,973.7166667,2101.541667,2254.25,2341.8,2437.266667000001,2559.5,2540.933333,2413.378571,2225.491667,2013.925,297.65,6119.008333,5900.842857,5568.2,5161.166667,3.470588235,-0.411764706,5.8,5.4,4.4,2.2,2.8,2.2,2.2,2.2,2.2,3.9,2.8,2.8,2.2,2.2,2.2,7.0,5.0,5.6,5.0,5.0,4.4,5.6,5.6,5.6,5.6,6.1,634.8923611,639.8399306,1044.135863,2120.521181,1,0
3/29/18,1467.55,1408.716667,1297.566667,1190.2,693.2166667,664.45,610.9333333,552.8416667,1154.691667,1155.466667,1176.616667,1184.966667,1130.1,1044.433333,966.3583333,1140.808333,1144.458333,931.4833333,2145.35,2206.658333,2281.383333,2362.35,2459.383333,2460.208333,2357.166667,2158.158333,1952.3166670000005,284.15,6028.441667,5809.7833329999985,5486.858333,5073.4083329999985,4.0,2.909090909,6.0,8.0,2.8,2.8,3.9,6.1,6.1,6.1,2.8,2.8,3.9,5.6,6.1,6.1,6.1,8.0,10.6,6.1,7.2,6.7,5.0,6.1,6.7,6.7,6.7,7.2,633.1537698,628.8391865,1023.470486,2131.583829,1,0
3/30/18,1465.342857,1395.283333,1287.416667,1185.141667,694.1428571,664.3916667000002,623.5333333,572.475,1129.516667,1136.108333,1156.466667,1151.792857,1104.741667,1030.2,947.1166667,1154.525,1145.971429,919.1416667,2214.075,2193.691667,2252.258333,2325.108333,2419.366667,2405.692857,2310.291667,2134.916667,1948.958333,315.025,5916.342857,5735.258333,5439.775,5077.016667,5.0,4.4,7.0,7.0,5.6,5.0,5.6,11.7,11.7,11.7,5.0,5.0,5.6,11.1,11.7,11.7,11.7,9.0,9.4,6.7,6.7,5.6,8.9,9.4,10.0,10.0,8.3,6.1,616.5892361,616.1760417,1019.854365,2074.627083,1,0
3/31/18,1368.3,1323.685714,1252.3,1183.025,664.075,642.4857142999998,605.2833333,571.7083332999998,1034.65,1045.391667,1059.258333,1106.583333,1078.042857,1022.016667,956.2,1075.141667,1086.575,939.9166667000003,2165.958333,2143.433333,2225.308333,2275.441667,2319.216667,2312.441667,2222.05,2100.883333,1948.133333,273.6642857,5645.058333,5485.992857,5268.9,4982.391667,9.0,8.142857142999999,7.0,7.0,11.7,6.7,4.4,6.1,5.0,3.9,6.7,5.0,4.4,5.0,6.1,5.0,3.9,14.0,10.6,5.6,4.4,3.9,3.9,4.4,5.0,5.0,5.6,3.3,606.8020536,604.8694147000001,967.2396131,2057.211409,0,1
4/1/18,1294.633333,1243.883333,1179.625,1108.691667,629.3916667000002,627.9,607.05,562.9166667000002,980.2916667000003,1009.675,1061.141667,1072.975,1045.258333,989.3166667000003,918.3583333,1019.8,1055.316667,940.5416667000003,1805.15,1810.625,1910.041667,2026.491667,2176.216667,2268.666667,2225.916667,2122.091667,1978.641667,248.9384615,5361.016667,5273.366667,5123.208333,4905.133333,4.0,2.2,9.0,12.0,1.7,1.1,-2.8,11.1,11.1,10.6,1.1,-2.8,-2.8,11.1,11.1,11.1,10.6,10.0,10.6,0.0,0.0,-1.1,9.4,9.4,9.4,8.9,10.0,7.8,566.9639194,557.1555861,912.7803228,1973.761111,0,1
4/2/18,1297.833333,1248.116667,1179.083333,1105.125,616.3416667,608.4333333,578.2666667000002,540.725,909.475,929.675,1011.691667,1066.891667,1036.533333,985.1833332999997,936.775,991.275,1053.575,920.9833333,1952.15,1731.425,1806.4,1861.841667,2001.308333,2131.566667,2095.558333,1994.325,1864.05,256.2333333,5297.633333,5245.233333,5086.5333329999985,4807.758333,9.615384615,5.461538462,3.666666667,5.0,11.1,10.0,1.1,3.9,2.8,2.2,10.0,9.4,1.1,2.8,3.9,3.9,2.2,13.0,13.3,7.8,6.1,1.7,0.6,0.6,1.1,1.1,0.0,-0.6,544.1284722,541.096875,909.4246528,1875.180689,1,0
4/3/18,1416.725,1355.475,1266.716667,1173.108333,695.925,679.1333333,637.2083332999998,571.8916667000002,1049.525,1063.75,1125.275,1163.283333,1119.491667,1042.791667,978.0833332999997,1172.408333,1196.341667,993.75,2468.841667,2210.866667,2247.225,2317.816667,2447.75,2484.733333,2402.266667000001,2221.825,2045.458333,315.4416667,6032.983333,5852.083333,5542.816667,5183.2166670000015,1.5384615380000002,0.153846154,4.0,5.6,-1.1,-0.6,-2.8,7.2,6.7,6.1,-0.6,-1.1,-2.8,6.1,7.2,7.2,6.1,2.5,5.0,-1.1,-1.1,-1.7,3.9,3.9,4.4,2.8,2.8,2.2,592.8126488,607.2362598999998,1045.520536,1941.293849,1,0
4/4/18,1466.6,1385.908333,1280.083333,1191.221429,713.9833332999997,682.4916667,636.1083332999998,577.3357143,1177.575,1188.391667,1197.733333,1185.408333,1130.683333,1052.675,969.4785714,1241.975,1232.541667,989.9285714,2418.283333,2439.25,2477.016667000001,2510.3,2540.266667000001,2506.566667,2370.166667,2176.583333,1991.3,338.4,6091.916667,5876.458333,5545.9083329999985,5152.864286,2.0,1.454545455,3.8,3.0,1.1,-1.7,0.6,5.0,6.7,6.1,-1.7,0.6,0.6,4.4,5.0,5.6,6.1,4.0,5.0,1.1,1.7,1.1,4.4,5.0,5.6,5.6,6.1,6.1,636.2442956,642.5265873,1093.872817,2174.505258,1,0
4/5/18,1421.883333,1339.8,1227.066667,1141.916667,696.3583332999997,673.425,634.4833332999998,583.7583333,1148.608333,1167.091667,1186.958333,1208.916667,1169.216667,1089.391667,1016.175,1167.575,1205.925,997.6916667000003,2244.508333,2287.4,2227.291667,2273.15,2383.1,2460.533333,2366.758333,2211.133333,2035.825,297.8142857,5937.008333,5777.333333,5503.133333,5149.483333,3.0,4.8,8.0,7.6,7.2,7.8,10.0,5.6,2.8,0.6,7.8,9.4,10.0,5.6,5.6,3.3,0.6,12.0,9.4,7.2,9.4,10.6,2.2,1.1,1.0,0.6,0.6,0.0,635.5910713999998,627.2709325000002,1058.050893,2170.864633,1,0
4/6/18,1485.016667,1437.491667,1346.033333,1246.683333,688.5083333,657.025,619.825,589.175,1160.658333,1172.141667,1199.166667,1233.083333,1186.641667,1111.166667,1037.225,1189.816667,1233.791667,1023.775,2054.541667,2112.275,2167.625,2260.35,2404.083333,2481.35,2391.008333,2227.866667,2056.25,289.9916667,6012.1583329999985,5861.858333,5587.833333,5215.133333,2.0,-1.0,1.0,2.0,-0.6,-2.8,-3.3,0.6,0.0,0.0,-2.8,-3.3,-3.3,0.6,0.6,0.6,0.0,7.0,6.1,-2.2,-2.8,-3.3,-2.8,-1.1,-0.6,-1.1,-1.1,-0.6,612.6572917000002,611.7621528,1056.371528,2129.568403,1,0
4/7/18,1437.375,1371.914286,1285.808333,1203.178571,663.2833333,637.6357142999999,604.9833332999998,568.2285714,1141.9,1141.025,1169.033333,1175.15,1137.392857,1069.675,1010.435714,1147.325,1155.375,980.5642857,2368.566667,2128.5,2134.316667,2237.675,2351.291667,2387.266667000001,2285.514286,2145.825,1982.142857,318.6166667,5747.166667,5579.271429,5341.558333,5053.092857,-0.05882352900000001,-1.823529412,1.0,0.8888888890000001,-4.4,-4.4,-2.2,6.1,6.1,5.6,-4.4,-5.0,-2.2,3.9,6.1,6.7,5.6,8.0,15.6,-1.7,-2.8,-2.8,2.8,2.8,3.3,3.3,2.2,2.2,626.3199901,625.4095734,1082.02624,2128.184722,0,1
4/8/18,1408.333333,1355.116667,1296.383333,1227.491667,665.4333333,647.125,619.425,587.775,1090.25,1107.125,1124.416667,1150.691667,1116.85,1062.541667,1003.258333,1094.725,1120.516667,989.0,2013.633333,1974.933333,2062.608333,2132.225,2226.583333,2285.3,2224.8,2113.391667000001,1978.65,262.0916667,5485.275,5378.883333,5243.975,5025.9083329999985,0.111111111,-0.5555555560000001,2.5,3.0,2.8,-1.1,-3.3,0.6,1.1,0.6,-1.1,-1.1,-3.3,1.1,0.6,1.1,0.6,7.0,8.3,0.6,-1.7,-2.8,-1.1,-1.7,-1.7,-1.7,-1.7,-1.7,578.1471726,574.7388392999999,976.9969246,2045.931498,0,1
